transaction_id,account_id,member_id,transaction_type,amount,timestamp,recipient,channel
T0044382,ACC01232,M01232,Withdrawal,4104.8,2025-11-15T03:41:25,,Branch
T0044131,ACC01227,M01227,Deposit,28161.09,2025-11-15T04:00:41,,Branch
T0037298,ACC01054,M01054,Deposit,2894.93,2025-11-15T04:08:01,,Branch
T0005424,ACC00152,M00152,Withdrawal,8591.88,2025-11-15T04:10:41,,Branch
T0005991,ACC00167,M00167,Withdrawal,16219.54,2025-11-15T04:11:41,,Branch
T0038285,ACC01077,M01077,Withdrawal,8196.12,2025-11-15T04:29:27,,Branch
T0000757,ACC00022,M00022,Deposit,1659.4,2025-11-15T04:39:17,,Branch
T0019684,ACC00548,M00548,Deposit,6405.4,2025-11-15T05:06:16,,Branch
T0036946,ACC01046,M01046,Deposit,18312.97,2025-11-15T05:10:02,,Branch
T0028003,ACC00778,M00778,Deposit,6837.86,2025-11-15T05:30:24,,Branch
T0045851,ACC01283,M01283,Deposit,17165.24,2025-11-15T06:05:33,,Branch
T0044758,ACC01245,M01245,Withdrawal,5137.58,2025-11-15T06:11:00,,Branch
T0015683,ACC00439,M00439,Deposit,7771.86,2025-11-15T06:20:09,,Branch
T0044380,ACC01232,M01232,Deposit,15418.62,2025-11-15T06:20:33,,Branch
T0025229,ACC00706,M00706,Deposit,7191.65,2025-11-15T06:22:05,,Branch
T0040575,ACC01133,M01133,Withdrawal,14761.01,2025-11-15T06:37:10,,Branch
T0008369,ACC00230,M00230,Deposit,17611.76,2025-11-15T06:41:03,,Branch
T0050400,ACC01400,M01400,Deposit,3586.15,2025-11-15T06:59:08,,Branch
T0046625,ACC01302,M01302,Deposit,42499.3,2025-11-15T06:59:32,,Branch
T0038591,ACC01084,M01084,Withdrawal,5632.35,2025-11-15T07:07:43,,Branch
T0045733,ACC01279,M01279,Deposit,10807.05,2025-11-15T07:15:14,,Branch
T0018491,ACC00513,M00513,Deposit,3165.34,2025-11-15T07:25:10,,Branch
T0020706,ACC00575,M00575,Deposit,5617.45,2025-11-15T07:29:04,,Branch
T0042717,ACC01191,M01191,Deposit,2701.68,2025-11-15T07:33:01,,Branch
T0041446,ACC01155,M01155,Withdrawal,15797.98,2025-11-15T07:35:38,,Branch
T0050115,ACC01393,M01393,Withdrawal,1766.13,2025-11-15T07:55:37,,Branch
T0014160,ACC00403,M00403,Withdrawal,5781.14,2025-11-15T07:56:36,,Branch
T0006390,ACC00175,M00175,Withdrawal,4451.31,2025-11-15T08:17:58,,Branch
T0039032,ACC01095,M01095,Withdrawal,9638.98,2025-11-15T08:22:00,,Branch
T0048112,ACC01342,M01342,Withdrawal,9548.65,2025-11-15T08:23:42,,Branch
T0005024,ACC00142,M00142,Deposit,3516.63,2025-11-15T08:54:12,,Branch
T0030118,ACC00838,M00838,Withdrawal,7814.86,2025-11-15T09:06:03,,Branch
T0004366,ACC00121,M00121,Deposit,2886.26,2025-11-15T09:09:49,,Branch
T0039972,ACC01117,M01117,Deposit,3829.17,2025-11-15T09:16:40,,Branch
T0038126,ACC01073,M01073,Deposit,16987.77,2025-11-15T09:27:36,,Branch
T0047345,ACC01320,M01320,Withdrawal,10046.44,2025-11-15T09:55:50,,Branch
T0041586,ACC01158,M01158,Deposit,3919.27,2025-11-15T09:57:32,,Branch
T0046879,ACC01309,M01309,Deposit,14765.29,2025-11-15T10:17:13,,Branch
T0040612,ACC01134,M01134,Deposit,16507.24,2025-11-15T10:19:17,,Branch
T0050278,ACC01398,M01398,Deposit,3102.94,2025-11-15T10:23:17,,Branch
T0023099,ACC00646,M00646,Deposit,3477.0,2025-11-15T10:37:30,,Branch
T0045063,ACC01254,M01254,Deposit,31285.39,2025-11-15T10:40:52,,Branch
T0015057,ACC00424,M00424,Deposit,27236.73,2025-11-15T10:52:06,,Branch
T0018595,ACC00515,M00515,Deposit,1757.61,2025-11-15T10:56:30,,Branch
T0044705,ACC01244,M01244,Deposit,22211.55,2025-11-15T11:09:05,,Branch
T0035908,ACC01015,M01015,Deposit,5153.79,2025-11-15T11:09:44,,Branch
T0049403,ACC01377,M01377,Deposit,25297.77,2025-11-15T11:17:41,,Branch
T0039281,ACC01101,M01101,Deposit,3389.54,2025-11-15T11:44:48,,Branch
T0050326,ACC01399,M01399,Withdrawal,939.18,2025-11-15T11:50:22,,Branch
T0028948,ACC00805,M00805,Withdrawal,5171.5,2025-11-15T11:51:31,,Branch
T0033167,ACC00939,M00939,Deposit,3948.65,2025-11-15T12:29:30,,Branch
T0026206,ACC00732,M00732,Withdrawal,3767.02,2025-11-15T12:32:17,,Branch
T0050782,ACC01411,M01411,Deposit,30585.44,2025-11-15T12:35:24,,Branch
T0045221,ACC01260,M01260,Deposit,1880.51,2025-11-15T12:36:49,,Branch
T0036157,ACC01021,M01021,Deposit,3763.94,2025-11-15T13:33:14,,Branch
T0030046,ACC00837,M00837,Withdrawal,9643.1,2025-11-15T13:39:18,,Branch
T0031021,ACC00862,M00862,Deposit,3766.84,2025-11-15T13:45:17,,Branch
T0005325,ACC00149,M00149,Deposit,18128.37,2025-11-15T14:01:56,,Branch
T0035757,ACC01010,M01010,Deposit,6693.77,2025-11-15T14:13:48,,Branch
T0009843,ACC00270,M00270,Deposit,7351.79,2025-11-15T14:22:09,,Branch
T0022903,ACC00642,M00642,Deposit,11359.82,2025-11-15T14:31:14,,Branch
T0006748,ACC00185,M00185,Deposit,3053.14,2025-11-15T14:31:40,,Branch
T0026801,ACC00745,M00745,Deposit,3899.93,2025-11-15T14:45:44,,Branch
T0044837,ACC01247,M01247,Deposit,18896.21,2025-11-15T14:51:23,,Branch
T0052920,ACC01463,M01463,Withdrawal,2461.12,2025-11-15T15:01:21,,Branch
T0019854,ACC00552,M00552,Withdrawal,3484.3,2025-11-15T15:29:08,,Branch
T0029772,ACC00831,M00831,Withdrawal,17795.96,2025-11-15T16:05:11,,Branch
T0015819,ACC00441,M00441,Deposit,6191.23,2025-11-15T16:20:24,,Branch
T0048521,ACC01352,M01352,Deposit,28509.9,2025-11-15T16:49:27,,Branch
T0050397,ACC01400,M01400,Withdrawal,1113.32,2025-11-15T16:50:47,,Branch
T0044465,ACC01234,M01234,Withdrawal,8788.52,2025-11-15T17:10:51,,Branch
T0035628,ACC01006,M01006,Deposit,8413.43,2025-11-15T17:27:50,,Branch
T0050979,ACC01415,M01415,Deposit,12161.4,2025-11-15T17:37:02,,Branch
T0049752,ACC01384,M01384,Deposit,3890.88,2025-11-15T17:39:37,,Branch
T0018523,ACC00514,M00514,Deposit,8965.43,2025-11-15T17:49:00,,Branch
T0024973,ACC00696,M00696,Withdrawal,6704.1,2025-11-15T17:56:50,,Branch
T0009182,ACC00252,M00252,Withdrawal,5268.01,2025-11-15T18:02:36,,Branch
T0013234,ACC00376,M00376,Deposit,12456.42,2025-11-15T18:05:25,,Branch
T0016948,ACC00476,M00476,Withdrawal,8170.9,2025-11-15T18:28:41,,Branch
T0022901,ACC00642,M00642,Withdrawal,6029.07,2025-11-15T18:37:31,,Branch
T0011697,ACC00331,M00331,Withdrawal,25231.39,2025-11-15T18:40:47,,Branch
T0028592,ACC00794,M00794,Deposit,25378.94,2025-11-15T19:19:59,,Branch
T0005920,ACC00166,M00166,Deposit,14313.69,2025-11-15T19:31:39,,Branch
T0022217,ACC00623,M00623,Withdrawal,11515.76,2025-11-15T19:40:22,,Branch
T0037106,ACC01049,M01049,Withdrawal,9781.71,2025-11-15T19:43:49,,Branch
T0047693,ACC01333,M01333,Withdrawal,7838.42,2025-11-15T19:45:34,,Branch
T0028835,ACC00803,M00803,Withdrawal,14197.19,2025-11-15T19:53:43,,Branch
T0050615,ACC01405,M01405,Withdrawal,8891.89,2025-11-15T19:59:41,,Branch
T0028165,ACC00784,M00784,Deposit,13051.6,2025-11-15T20:07:14,,Branch
T0024453,ACC00683,M00683,Withdrawal,28743.98,2025-11-15T20:10:59,,Branch
T0015441,ACC00432,M00432,Withdrawal,5885.14,2025-11-15T20:34:46,,Branch
T0011699,ACC00331,M00331,Withdrawal,33154.78,2025-11-15T20:35:30,,Branch
T0048650,ACC01357,M01357,Deposit,14525.48,2025-11-15T20:49:28,,Branch
T0025313,ACC00708,M00708,Withdrawal,16153.77,2025-11-15T20:54:41,,Branch
T0037431,ACC01056,M01056,Deposit,36980.35,2025-11-15T21:01:39,,Branch
T0043366,ACC01208,M01208,Deposit,10473.47,2025-11-15T21:21:21,,Branch
T0007767,ACC00211,M00211,Withdrawal,11892.78,2025-11-15T21:24:06,,Branch
T0054279,ACC01495,M01495,Deposit,17393.91,2025-11-15T21:26:34,,Branch
T0043756,ACC01220,M01220,Withdrawal,1341.67,2025-11-15T21:30:58,,Branch
T0015553,ACC00435,M00435,Deposit,9213.15,2025-11-15T22:00:09,,Branch
T0016067,ACC00447,M00447,Deposit,7716.33,2025-11-15T22:12:19,,Branch
T0020561,ACC00572,M00572,Withdrawal,18978.69,2025-11-15T22:28:50,,Branch
T0054282,ACC01495,M01495,Deposit,20905.53,2025-11-15T22:38:51,,Branch
T0044464,ACC01234,M01234,Withdrawal,9828.44,2025-11-15T22:41:36,,Branch
T0009329,ACC00257,M00257,Deposit,36242.56,2025-11-15T22:54:14,,Branch
T0023293,ACC00653,M00653,Withdrawal,17584.65,2025-11-15T22:54:46,,Branch
T0032802,ACC00928,M00928,Deposit,8017.57,2025-11-15T23:10:57,,Branch
T0049524,ACC01379,M01379,Deposit,12551.51,2025-11-15T23:19:34,,Branch
T0017821,ACC00494,M00494,Deposit,12125.43,2025-11-15T23:19:50,,Branch
T0005169,ACC00144,M00144,Deposit,7425.87,2025-11-15T23:27:24,,Branch
T0028005,ACC00778,M00778,Deposit,8439.35,2025-11-15T23:41:29,,Branch
T0048219,ACC01344,M01344,Withdrawal,2594.62,2025-11-15T23:54:26,,Branch
T0046623,ACC01302,M01302,Withdrawal,12167.37,2025-11-16T00:15:48,,Branch
T0036839,ACC01043,M01043,Deposit,21986.92,2025-11-16T00:22:23,,Branch
T0007242,ACC00196,M00196,Withdrawal,722.35,2025-11-16T00:24:16,,Branch
T0031428,ACC00880,M00880,Deposit,3536.35,2025-11-16T01:11:37,,Branch
T0034314,ACC00967,M00967,Deposit,7455.83,2025-11-16T01:24:37,,Branch
T0032589,ACC00923,M00923,Withdrawal,11739.46,2025-11-16T01:35:15,,Branch
T0040868,ACC01141,M01141,Deposit,19084.35,2025-11-16T01:48:26,,Branch
T0032002,ACC00898,M00898,Withdrawal,2835.89,2025-11-16T01:55:21,,Branch
T0026527,ACC00741,M00741,Withdrawal,1038.31,2025-11-16T01:57:24,,Branch
T0054115,ACC01491,M01491,Deposit,17508.34,2025-11-16T02:24:49,,Branch
T0016584,ACC00461,M00461,Deposit,6679.18,2025-11-16T02:27:43,,Branch
T0000664,ACC00020,M00020,Deposit,6301.04,2025-11-16T02:28:52,,Branch
T0019355,ACC00541,M00541,Withdrawal,4938.41,2025-11-16T02:43:58,,Branch
T0003918,ACC00110,M00110,Withdrawal,12629.19,2025-11-16T02:45:53,,Branch
T0033427,ACC00945,M00945,Deposit,3421.81,2025-11-16T02:48:30,,Branch
T0053725,ACC01479,M01479,Withdrawal,16156.82,2025-11-16T02:50:41,,Branch
T0044613,ACC01242,M01242,Withdrawal,4167.93,2025-11-16T02:55:06,,Branch
T0050982,ACC01415,M01415,Deposit,5424.2,2025-11-16T03:11:37,,Branch
T0045168,ACC01258,M01258,Deposit,14433.25,2025-11-16T03:24:41,,Branch
T0020501,ACC00570,M00570,Deposit,9770.26,2025-11-16T03:26:52,,Branch
T0041954,ACC01171,M01171,Withdrawal,9326.25,2025-11-16T03:36:51,,Branch
T0007495,ACC00203,M00203,Deposit,2841.18,2025-11-16T03:39:22,,Branch
T0001476,ACC00045,M00045,Deposit,1824.0,2025-11-16T03:55:30,,Branch
T0002062,ACC00060,M00060,Withdrawal,10346.63,2025-11-16T04:02:59,,Branch
T0001611,ACC00047,M00047,Deposit,3741.19,2025-11-16T04:04:29,,Branch
T0046950,ACC01310,M01310,Deposit,3727.93,2025-11-16T04:06:23,,Branch
T0031400,ACC00879,M00879,Deposit,21578.79,2025-11-16T04:11:47,,Branch
T0007583,ACC00206,M00206,Withdrawal,3770.36,2025-11-16T04:30:20,,Branch
T0038358,ACC01078,M01078,Deposit,66549.12,2025-11-16T04:49:47,,Branch
T0039246,ACC01100,M01100,Withdrawal,5398.13,2025-11-16T04:58:58,,Branch
T0022968,ACC00643,M00643,Deposit,6939.58,2025-11-16T05:29:30,,Branch
T0005565,ACC00156,M00156,Deposit,2576.9,2025-11-16T05:29:40,,Branch
T0004801,ACC00138,M00138,Withdrawal,9629.73,2025-11-16T05:36:56,,Branch
T0014113,ACC00401,M00401,Deposit,1620.45,2025-11-16T05:37:04,,Branch
T0046828,ACC01308,M01308,Deposit,14471.0,2025-11-16T05:53:19,,Branch
T0002358,ACC00067,M00067,Deposit,9567.7,2025-11-16T06:31:24,,Branch
T0037174,ACC01050,M01050,Withdrawal,15847.0,2025-11-16T06:48:15,,Branch
T0050117,ACC01393,M01393,Withdrawal,2572.35,2025-11-16T06:53:30,,Branch
T0050279,ACC01398,M01398,Withdrawal,846.08,2025-11-16T06:54:58,,Branch
T0039506,ACC01105,M01105,Withdrawal,2026.65,2025-11-16T06:58:03,,Branch
T0040613,ACC01134,M01134,Withdrawal,7321.19,2025-11-16T07:19:39,,Branch
T0045646,ACC01277,M01277,Withdrawal,10947.04,2025-11-16T07:22:03,,Branch
T0042222,ACC01178,M01178,Withdrawal,24917.98,2025-11-16T07:48:50,,Branch
T0033475,ACC00946,M00946,Deposit,20655.07,2025-11-16T07:58:00,,Branch
T0018014,ACC00499,M00499,Deposit,19381.13,2025-11-16T08:01:29,,Branch
T0026741,ACC00744,M00744,Deposit,3155.26,2025-11-16T08:19:31,,Branch
T0032871,ACC00930,M00930,Withdrawal,1255.61,2025-11-16T08:35:27,,Branch
T0048825,ACC01362,M01362,Deposit,2808.11,2025-11-16T08:44:22,,Branch
T0037743,ACC01062,M01062,Withdrawal,2057.04,2025-11-16T08:45:39,,Branch
T0011767,ACC00332,M00332,Withdrawal,7422.15,2025-11-16T08:46:45,,Branch
T0039971,ACC01117,M01117,Withdrawal,1188.93,2025-11-16T09:03:17,,Branch
T0036597,ACC01036,M01036,Withdrawal,1991.11,2025-11-16T09:13:10,,Branch
T0029471,ACC00824,M00824,Deposit,3709.84,2025-11-16T09:48:30,,Branch
T0012355,ACC00349,M00349,Deposit,21126.04,2025-11-16T09:52:40,,Branch
T0022708,ACC00636,M00636,Withdrawal,14964.0,2025-11-16T10:02:04,,Branch
T0004719,ACC00136,M00136,Withdrawal,17303.92,2025-11-16T10:05:19,,Branch
T0020704,ACC00575,M00575,Withdrawal,19592.82,2025-11-16T10:27:46,,Branch
T0024692,ACC00689,M00689,Deposit,20311.27,2025-11-16T10:31:15,,Branch
T0014278,ACC00406,M00406,Deposit,19269.11,2025-11-16T10:31:32,,Branch
T0015367,ACC00431,M00431,Deposit,22745.33,2025-11-16T10:48:05,,Branch
T0015814,ACC00441,M00441,Withdrawal,4997.41,2025-11-16T10:51:43,,Branch
T0001783,ACC00052,M00052,Withdrawal,8572.1,2025-11-16T10:55:58,,Branch
T0053627,ACC01477,M01477,Withdrawal,3278.68,2025-11-16T11:08:47,,Branch
T0043114,ACC01203,M01203,Withdrawal,1325.54,2025-11-16T11:19:55,,Branch
T0035058,ACC00989,M00989,Withdrawal,1616.75,2025-11-16T11:39:53,,Branch
T0005025,ACC00142,M00142,Deposit,9195.27,2025-11-16T12:01:48,,Branch
T0035259,ACC00994,M00994,Deposit,6375.18,2025-11-16T12:09:50,,Branch
T0036984,ACC01047,M01047,Withdrawal,2074.7,2025-11-16T12:19:42,,Branch
T0039282,ACC01101,M01101,Deposit,2895.51,2025-11-16T12:32:15,,Branch
T0011191,ACC00316,M00316,Deposit,25784.45,2025-11-16T12:55:21,,Branch
T0047921,ACC01338,M01338,Deposit,964.41,2025-11-16T12:55:23,,Branch
T0047756,ACC01335,M01335,Deposit,1528.33,2025-11-16T13:05:37,,Branch
T0001022,ACC00032,M00032,Withdrawal,8126.26,2025-11-16T13:19:52,,Branch
T0048687,ACC01358,M01358,Withdrawal,912.77,2025-11-16T13:20:08,,Branch
T0034722,ACC00980,M00980,Withdrawal,2951.22,2025-11-16T13:28:53,,Branch
T0005361,ACC00150,M00150,Deposit,3180.31,2025-11-16T13:30:57,,Branch
T0013824,ACC00392,M00392,Withdrawal,7315.68,2025-11-16T13:48:05,,Branch
T0043983,ACC01225,M01225,Withdrawal,1014.08,2025-11-16T14:06:15,,Branch
T0036266,ACC01025,M01025,Withdrawal,1342.52,2025-11-16T14:31:34,,Branch
T0049401,ACC01377,M01377,Deposit,15406.63,2025-11-16T15:02:15,,Branch
T0000469,ACC00014,M00014,Withdrawal,1186.06,2025-11-16T15:07:51,,Branch
T0043708,ACC01219,M01219,Withdrawal,4088.12,2025-11-16T15:18:56,,Branch
T0042836,ACC01196,M01196,Withdrawal,3934.69,2025-11-16T15:43:08,,Branch
T0047259,ACC01318,M01318,Deposit,13024.16,2025-11-16T15:58:05,,Branch
T0040067,ACC01120,M01120,Withdrawal,22268.35,2025-11-16T16:10:25,,Branch
T0043200,ACC01205,M01205,Deposit,8104.97,2025-11-16T16:29:36,,Branch
T0000891,ACC00026,M00026,Withdrawal,2150.34,2025-11-16T16:32:48,,Branch
T0019852,ACC00552,M00552,Withdrawal,4747.32,2025-11-16T16:33:06,,Branch
T0054199,ACC01493,M01493,Withdrawal,4334.01,2025-11-16T16:40:57,,Branch
T0001784,ACC00052,M00052,Deposit,16114.48,2025-11-16T16:43:42,,Branch
T0021176,ACC00584,M00584,Withdrawal,1813.67,2025-11-16T16:53:03,,Branch
T0007449,ACC00201,M00201,Withdrawal,9260.05,2025-11-16T17:06:01,,Branch
T0004086,ACC00114,M00114,Deposit,17772.26,2025-11-16T17:08:54,,Branch
T0044056,ACC01226,M01226,Deposit,2333.24,2025-11-16T17:10:07,,Branch
T0027367,ACC00766,M00766,Deposit,4804.69,2025-11-16T17:28:02,,Branch
T0000570,ACC00017,M00017,Withdrawal,15060.21,2025-11-16T17:40:55,,Branch
T0040871,ACC01141,M01141,Deposit,14783.89,2025-11-16T17:43:12,,Branch
T0018372,ACC00511,M00511,Withdrawal,16652.16,2025-11-16T17:51:55,,Branch
T0019000,ACC00530,M00530,Deposit,15561.15,2025-11-16T17:52:11,,Branch
T0042032,ACC01173,M01173,Withdrawal,5724.67,2025-11-16T17:54:23,,Branch
T0033476,ACC00946,M00946,Withdrawal,21648.06,2025-11-16T17:54:40,,Branch
T0051998,ACC01440,M01440,Withdrawal,2733.23,2025-11-16T17:59:03,,Branch
T0039702,ACC01108,M01108,Deposit,12376.43,2025-11-16T18:10:49,,Branch
T0054547,ACC01500,M01500,Withdrawal,3171.8,2025-11-16T18:16:12,,Branch
T0022122,ACC00620,M00620,Withdrawal,5028.35,2025-11-16T18:30:59,,Branch
T0019732,ACC00549,M00549,Withdrawal,16243.94,2025-11-16T18:37:30,,Branch
T0033115,ACC00938,M00938,Withdrawal,3779.04,2025-11-16T18:42:26,,Branch
T0029940,ACC00835,M00835,Withdrawal,1951.08,2025-11-16T19:03:34,,Branch
T0037429,ACC01056,M01056,Deposit,32103.36,2025-11-16T19:33:28,,Branch
T0003410,ACC00096,M00096,Withdrawal,2573.2,2025-11-16T20:01:48,,Branch
T0006410,ACC00176,M00176,Deposit,21982.8,2025-11-16T20:11:58,,Branch
T0012438,ACC00351,M00351,Deposit,23067.6,2025-11-16T20:24:31,,Branch
T0036538,ACC01034,M01034,Withdrawal,19352.32,2025-11-16T20:25:31,,Branch
T0009902,ACC00272,M00272,Deposit,10595.12,2025-11-16T20:56:52,,Branch
T0032867,ACC00930,M00930,Withdrawal,1824.81,2025-11-16T21:04:54,,Branch
T0021053,ACC00582,M00582,Deposit,3151.56,2025-11-16T21:05:30,,Branch
T0038058,ACC01072,M01072,Deposit,4074.78,2025-11-16T21:13:13,,Branch
T0039037,ACC01095,M01095,Deposit,10505.31,2025-11-16T21:19:31,,Branch
T0025723,ACC00718,M00718,Withdrawal,3575.78,2025-11-16T21:20:25,,Branch
T0009906,ACC00272,M00272,Deposit,6647.49,2025-11-16T21:28:50,,Branch
T0022576,ACC00634,M00634,Withdrawal,3075.76,2025-11-16T21:34:04,,Branch
T0004418,ACC00122,M00122,Withdrawal,2885.19,2025-11-16T21:36:48,,Branch
T0051644,ACC01429,M01429,Withdrawal,18667.84,2025-11-16T21:38:10,,Branch
T0025349,ACC00709,M00709,Withdrawal,2032.06,2025-11-16T22:05:38,,Branch
T0027791,ACC00774,M00774,Withdrawal,8864.85,2025-11-16T22:19:40,,Branch
T0001683,ACC00048,M00048,Deposit,2413.71,2025-11-16T22:31:38,,Branch
T0008913,ACC00246,M00246,Withdrawal,12750.53,2025-11-16T22:53:54,,Branch
T0018370,ACC00511,M00511,Deposit,22123.24,2025-11-16T22:55:16,,Branch
T0003471,ACC00097,M00097,Withdrawal,25552.23,2025-11-16T22:57:35,,Branch
T0008314,ACC00229,M00229,Deposit,10139.72,2025-11-16T23:04:31,,Branch
T0048309,ACC01347,M01347,Withdrawal,15771.37,2025-11-16T23:13:46,,Branch
T0011145,ACC00315,M00315,Deposit,5639.57,2025-11-16T23:24:24,,Branch
T0039351,ACC01102,M01102,Deposit,6335.51,2025-11-16T23:44:19,,Branch
T0039763,ACC01111,M01111,Withdrawal,1446.69,2025-11-16T23:53:40,,Branch
T0050855,ACC01412,M01412,Deposit,1537.35,2025-11-16T23:56:11,,Branch
T0041874,ACC01168,M01168,Withdrawal,7846.15,2025-11-16T23:58:23,,Branch
T0011097,ACC00313,M00313,Deposit,992.3,2025-11-17T00:06:06,,Branch
T0001073,ACC00033,M00033,Deposit,23729.84,2025-11-17T00:14:11,,Branch
T0048982,ACC01365,M01365,Withdrawal,2588.94,2025-11-17T00:22:21,,Branch
T0006578,ACC00181,M00181,Deposit,14204.05,2025-11-17T00:22:40,,Branch
T0017294,ACC00484,M00484,Deposit,14722.14,2025-11-17T00:38:21,,Branch
T0007302,ACC00197,M00197,Deposit,6936.94,2025-11-17T00:45:43,,Branch
T0010365,ACC00288,M00288,Withdrawal,2399.21,2025-11-17T00:49:34,,Branch
T0052331,ACC01449,M01449,Withdrawal,12688.53,2025-11-17T01:15:42,,Branch
T0050459,ACC01401,M01401,Deposit,3357.94,2025-11-17T01:36:55,,Branch
T0004371,ACC00121,M00121,Withdrawal,822.58,2025-11-17T01:40:47,,Branch
T0034566,ACC00976,M00976,Deposit,13930.59,2025-11-17T01:53:14,,Branch
T0011768,ACC00332,M00332,Withdrawal,5765.28,2025-11-17T02:03:28,,Branch
T0000665,ACC00020,M00020,Deposit,5992.2,2025-11-17T02:18:31,,Branch
T0021296,ACC00588,M00588,Deposit,1374.05,2025-11-17T02:19:36,,Branch
T0027619,ACC00770,M00770,Deposit,7572.38,2025-11-17T02:26:20,,Branch
T0035368,ACC01000,M01000,Deposit,7023.64,2025-11-17T02:57:33,,Branch
T0048064,ACC01341,M01341,Deposit,5262.69,2025-11-17T03:07:04,,Branch
T0010803,ACC00301,M00301,Deposit,31080.51,2025-11-17T03:09:04,,Branch
T0020008,ACC00557,M00557,Deposit,2343.34,2025-11-17T03:10:48,,Branch
T0053051,ACC01465,M01465,Deposit,6853.63,2025-11-17T03:32:35,,Branch
T0016863,ACC00472,M00472,Withdrawal,8561.39,2025-11-17T03:37:43,,Branch
T0025823,ACC00721,M00721,Withdrawal,5965.35,2025-11-17T03:56:35,,Branch
T0051171,ACC01419,M01419,Deposit,3365.74,2025-11-17T03:58:18,,Branch
T0049275,ACC01373,M01373,Deposit,33182.39,2025-11-17T04:04:37,,Branch
T0030267,ACC00841,M00841,Withdrawal,7667.97,2025-11-17T04:10:36,,Branch
T0042773,ACC01192,M01192,Withdrawal,3228.61,2025-11-17T04:12:34,,Branch
T0040867,ACC01141,M01141,Deposit,26015.77,2025-11-17T04:31:42,,Branch
T0010862,ACC00302,M00302,Deposit,2034.39,2025-11-17T04:53:05,,Branch
T0045026,ACC01253,M01253,Deposit,5640.16,2025-11-17T04:53:09,,Branch
T0013186,ACC00375,M00375,Withdrawal,26983.55,2025-11-17T05:01:40,,Branch
T0003698,ACC00104,M00104,Deposit,19628.97,2025-11-17T05:11:34,,Branch
T0025847,ACC00723,M00723,Withdrawal,14501.13,2025-11-17T05:15:30,,Branch
T0034695,ACC00979,M00979,Deposit,3093.62,2025-11-17T05:29:02,,Branch
T0032869,ACC00930,M00930,Deposit,2829.79,2025-11-17T05:29:05,,Branch
T0037672,ACC01061,M01061,Deposit,3916.97,2025-11-17T05:31:21,,Branch
T0015982,ACC00445,M00445,Withdrawal,9705.88,2025-11-17T05:46:40,,Branch
T0016401,ACC00456,M00456,Withdrawal,15633.71,2025-11-17T05:58:41,,Branch
T0002562,ACC00071,M00071,Deposit,2127.68,2025-11-17T06:01:33,,Branch
T0041070,ACC01145,M01145,Deposit,18103.93,2025-11-17T06:25:39,,Branch
T0052329,ACC01449,M01449,Deposit,21255.78,2025-11-17T06:30:28,,Branch
T0008372,ACC00230,M00230,Withdrawal,7852.83,2025-11-17T06:39:37,,Branch
T0033794,ACC00954,M00954,Withdrawal,3443.78,2025-11-17T07:14:00,,Branch
T0003916,ACC00110,M00110,Withdrawal,10851.66,2025-11-17T07:17:32,,Branch
T0006665,ACC00183,M00183,Withdrawal,10587.99,2025-11-17T07:25:39,,Branch
T0012356,ACC00349,M00349,Withdrawal,18668.53,2025-11-17T07:28:54,,Branch
T0007683,ACC00209,M00209,Deposit,2267.89,2025-11-17T07:29:40,,Branch
T0037031,ACC01048,M01048,Withdrawal,5246.56,2025-11-17T07:34:16,,Branch
T0011770,ACC00332,M00332,Withdrawal,5679.41,2025-11-17T07:35:00,,Branch
T0007908,ACC00217,M00217,Deposit,15685.5,2025-11-17T07:35:50,,Branch
T0030535,ACC00851,M00851,Withdrawal,14471.02,2025-11-17T07:42:15,,Branch
T0048486,ACC01351,M01351,Deposit,3816.61,2025-11-17T07:58:16,,Branch
T0024008,ACC00671,M00671,Withdrawal,1969.23,2025-11-17T08:05:25,,Branch
T0051379,ACC01424,M01424,Deposit,39401.4,2025-11-17T08:05:54,,Branch
T0033393,ACC00944,M00944,Withdrawal,6611.68,2025-11-17T08:15:08,,Branch
T0005480,ACC00153,M00153,Deposit,1999.45,2025-11-17T08:21:43,,Branch
T0001474,ACC00045,M00045,Deposit,1575.38,2025-11-17T08:30:41,,Branch
T0017967,ACC00498,M00498,Deposit,12710.66,2025-11-17T08:48:40,,Branch
T0024974,ACC00696,M00696,Deposit,5568.49,2025-11-17T08:49:30,,Branch
T0029265,ACC00815,M00815,Deposit,3820.82,2025-11-17T09:01:08,,Branch
T0027789,ACC00774,M00774,Deposit,8159.33,2025-11-17T09:05:16,,Branch
T0036267,ACC01025,M01025,Deposit,2513.86,2025-11-17T09:08:42,,Branch
T0009282,ACC00255,M00255,Deposit,10818.36,2025-11-17T09:18:02,,Branch
T0007494,ACC00203,M00203,Deposit,3866.24,2025-11-17T09:20:30,,Branch
T0040161,ACC01123,M01123,Deposit,6304.4,2025-11-17T09:22:51,,Branch
T0011336,ACC00319,M00319,Deposit,4084.14,2025-11-17T09:34:31,,Branch
T0027032,ACC00753,M00753,Withdrawal,5751.28,2025-11-17T09:40:07,,Branch
T0011601,ACC00328,M00328,Deposit,1337.06,2025-11-17T09:46:37,,Branch
T0001547,ACC00046,M00046,Deposit,2168.97,2025-11-17T09:51:55,,Branch
T0011695,ACC00331,M00331,Withdrawal,26177.87,2025-11-17T10:04:11,,Branch
T0003111,ACC00087,M00087,Withdrawal,6164.79,2025-11-17T10:07:15,,Branch
